1 15 17 59 66 73 84 111 155 161 166 168 170 180 184 188 197 252 260 265 277 291 387 1446 2300 2331 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4507 4518 4525 4543 4680 4780 4786 4799 4816 4853 4933 4937 4940 4946 5815 6101 6857 6867 6905 6938 7025 7035 7045 7057 7062 7072 7082 7092 7102 7112 
2 15 17 57 70 73 86 125 154 162 167 169 170 180 184 188 197 229 260 265 278 284 493 2297 2300 2331 2402 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
2 15 17 56 70 73 86 125 154 162 167 169 170 180 184 188 197 229 260 265 278 283 493 2297 2300 2331 2402 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
2 15 17 56 70 73 86 125 154 162 167 169 170 180 184 188 197 229 260 265 279 281 493 2297 2298 2301 2401 3401 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
0 14 17 60 66 74 84 111 155 161 163 168 170 180 184 188 198 252 260 265 278 292 330 2297 2300 2354 2402 3403 3404 4404 4411 4421 4426 4428 4430 4433 4434 4436 4438 4444 4492 4496 4499 4502 4503 4518 4525 4562 4680 4780 4786 4799 4816 4848 4933 4937 4940 4946 5154 6310 6857 6867 6921 6957 7026 7036 7046 7057 7062 7072 7082 7092 7106 7112 
1 15 17 60 66 74 84 111 155 161 167 168 170 180 184 188 198 252 260 265 277 288 320 2297 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4506 4518 4525 4567 4680 4780 4786 4799 4814 4848 4933 4937 4940 4946 5625 6189 6857 6867 6921 6962 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
2 14 17 58 70 75 84 111 160 161 163 168 170 180 184 188 198 252 260 265 277 290 330 2297 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4525 4575 4680 4780 4786 4800 4814 4848 4933 4937 4940 4946 5265 6729 6857 6867 6921 6970 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
0 15 17 60 66 74 84 125 155 161 167 168 170 180 184 188 198 205 260 265 277 290 348 2297 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4507 4518 4525 4567 4680 4780 4786 4799 4815 4848 4933 4937 4940 4946 5874 6282 6859 6867 6921 6962 7026 7036 7046 7057 7062 7073 7082 7092 7102 7112 
1 14 17 62 66 75 84 111 155 161 163 168 170 180 184 188 198 252 260 265 278 294 320 1387 2299 2301 2401 3403 3404 4404 4411 4422 4426 4428 4430 4432 4435 4436 4438 4443 4493 4496 4499 4502 4503 4518 4525 4567 4680 4780 4795 4798 4814 4838 4933 4937 4940 4946 5884 5982 6860 6867 6921 6962 7026 7036 7046 7057 7062 7074 7082 7092 7102 7112 
0 15 17 59 68 73 84 111 158 161 167 168 170 180 184 188 197 252 260 265 277 290 440 1347 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4504 4518 4525 4567 4680 4780 4786 4799 4814 4848 4933 4937 4940 4946 5554 6189 6857 6867 6921 6962 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
0 15 17 61 66 74 84 111 155 161 165 168 170 180 184 188 197 252 260 265 277 290 330 1348 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4505 4518 4525 4571 4680 4780 4786 4799 4815 4853 4933 4937 4940 4946 5124 6574 6857 6867 6921 6962 7026 7036 7046 7057 7062 7075 7082 7092 7102 7112 
1 14 17 61 66 74 84 111 155 161 163 168 170 180 184 188 197 252 260 265 277 285 385 1318 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4525 4547 4668 4768 4786 4799 4820 4839 4933 4937 4940 4946 5363 6750 6857 6867 6909 6952 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
2 14 17 57 70 73 87 111 160 162 163 169 170 180 184 188 197 252 260 265 278 286 330 1385 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4520 4526 4527 4627 4727 4785 4798 4807 4833 4936 4938 4944 4947 5514 6829 6857 6867 6875 6946 7024 7034 7044 7056 7062 7072 7082 7092 7102 7112 
0 14 17 59 66 74 84 123 155 161 163 168 170 180 184 188 197 237 260 265 277 290 330 1387 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4525 4607 4680 4780 4786 4800 4808 4843 4933 4937 4940 4946 5563 6633 6857 6867 6921 7002 7026 7036 7046 7056 7062 7074 7082 7092 7102 7112 
1 15 17 59 66 74 84 123 155 161 165 168 170 180 184 188 197 217 260 265 277 288 319 2297 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4507 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4950 4953 5946 6856 6868 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
2 14 17 57 70 73 89 111 160 162 163 169 170 180 184 188 197 252 260 265 277 286 330 1387 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4525 4567 4680 4780 4786 4800 4808 4843 4933 4937 4940 4946 5563 6820 6857 6868 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
2 15 17 56 70 75 89 111 154 162 167 169 170 180 184 188 197 252 260 265 278 284 330 1387 2300 2354 2402 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
0 14 17 59 66 75 84 111 155 161 163 168 170 180 184 188 197 252 260 265 277 290 319 1320 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4525 4567 4680 4780 4786 4800 4811 4863 4933 4937 4940 4946 5013 6531 6857 6867 6907 6962 7026 7036 7046 7057 7062 7072 7082 7092 7102 7115 
1 15 17 59 66 73 84 125 155 161 165 168 170 180 184 188 197 203 260 265 277 290 320 1348 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4507 4523 4526 4527 4627 4727 4785 4798 4807 4833 4933 4939 4940 4951 4953 5946 6856 6868 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
2 15 17 57 70 75 89 111 160 162 167 169 170 180 184 188 197 252 260 265 278 286 319 1320 2300 2354 2402 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4499 4502 4504 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
2 14 17 56 70 73 89 111 154 162 163 169 170 180 184 188 197 252 260 265 278 283 319 1320 2300 2354 2402 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
0 15 17 62 68 75 84 111 158 161 167 168 170 180 184 188 197 252 260 265 277 285 330 1389 2300 2354 2403 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4504 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4951 4953 5946 6856 6868 6869 6922 7022 7036 7042 7057 7062 7076 7085 7092 7102 7112 
0 15 17 61 68 75 84 111 158 161 167 168 170 180 184 188 198 252 260 265 277 291 380 1395 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4506 4518 4525 4567 4680 4780 4786 4799 4815 4848 4933 4937 4940 4946 5803 5960 6860 6867 6921 6962 7026 7036 7046 7057 7062 7073 7082 7092 7102 7112 
0 15 17 63 67 75 84 111 157 161 167 168 170 180 184 188 197 252 260 265 277 290 320 1386 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4505 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4950 4953 5946 6856 6868 6869 6922 7022 7036 7042 7057 7062 7076 7085 7092 7105 7112 
0 15 17 64 67 75 84 125 157 161 167 168 170 180 184 188 197 215 260 265 277 290 1297 2297 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4492 4496 4499 4502 4507 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4951 4953 5946 6856 6868 6869 6922 7022 7036 7042 7057 7062 7076 7085 7092 7102 7112 
10 14 17 63 66 76 84 111 156 161 163 168 170 180 184 188 197 252 260 265 277 285 1297 2297 2300 2354 2402 3403 3404 4404 4411 4424 4426 4428 4430 4432 4434 4437 4438 4445 4493 4496 4499 4501 4503 4523 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4951 4953 5946 6856 6868 6869 6922 7022 7035 7042 7057 7062 7072 7085 7092 7102 7112 
11 15 17 62 66 75 84 125 156 161 167 168 170 180 184 188 197 205 260 265 277 290 1297 2297 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4492 4496 4498 4501 4508 4523 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4951 4953 5946 6856 6868 6869 6922 7022 7035 7042 7057 7062 7072 7085 7092 7102 7114 
0 15 17 59 70 74 84 125 160 161 167 168 170 180 184 188 197 240 260 265 277 294 309 2297 2300 2354 2418 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4492 4496 4499 4502 4504 4518 4525 4567 4680 4780 4786 4799 4817 4843 4933 4937 4940 4946 5544 6319 6857 6867 6904 6962 7025 7035 7045 7057 7062 7074 7082 7092 7102 7112 
0 14 17 64 66 75 84 123 155 161 163 168 170 180 184 188 198 254 260 265 277 289 1238 2297 2299 2301 2401 3403 3404 4404 4411 4425 4426 4428 4430 4432 4434 4436 4439 4444 4493 4496 4499 4502 4503 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4951 4953 5946 6856 6868 6869 6922 7022 7036 7042 7057 7062 7076 7085 7092 7105 7112 
1 15 17 63 66 75 84 125 155 161 167 168 170 180 184 188 198 207 260 265 277 294 1238 2297 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4508 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4951 4953 5946 6856 6868 6869 6922 7022 7036 7042 7057 7062 7076 7085 7092 7105 7112 
0 14 17 63 66 75 84 124 155 161 163 168 170 180 184 188 197 239 260 265 277 290 440 2297 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4951 4953 5946 6856 6868 6869 6922 7022 7036 7042 7057 7062 7076 7085 7092 7102 7112 
1 15 17 63 66 74 84 111 155 161 167 168 170 180 184 188 197 252 260 265 277 291 348 2297 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4505 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4951 4953 5946 6856 6868 6869 6922 7022 7035 7042 7057 7062 7073 7085 7092 7102 7112 
0 14 17 60 68 75 84 111 158 161 163 168 170 180 184 188 197 252 260 265 277 291 387 2297 2300 2354 2402 3403 3404 4404 4411 4418 4426 4428 4431 4432 4434 4436 4438 4443 4493 4496 4499 4502 4503 4518 4525 4567 4680 4780 4786 4799 4813 4923 4933 4937 4940 4946 4973 6432 6857 6867 6911 6962 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
2 14 17 57 70 75 84 111 160 161 163 168 170 180 184 188 197 252 260 265 278 289 387 2297 2300 2354 2403 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4946 5194 6723 6857 6867 6877 6962 7025 7035 7045 7057 7062 7072 7082 7092 7102 7112 
0 14 17 60 66 73 84 111 155 161 163 168 170 180 184 188 197 252 260 265 277 290 387 1330 2299 2301 2401 3403 3404 4404 4412 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4525 4571 4680 4780 4786 4799 4812 4868 4933 4937 4940 4946 5313 6705 6857 6867 6871 6962 7022 7035 7042 7057 7062 7072 7082 7092 7102 7115 
1 15 17 60 66 73 84 111 155 161 165 168 170 180 184 188 197 252 260 265 277 290 1297 2297 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4507 4518 4524 4567 4680 4780 4786 4799 4814 4843 4933 4937 4940 4946 5725 6404 6857 6867 6921 6962 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
2 15 17 57 70 74 84 111 160 161 167 168 170 180 184 188 197 252 260 265 277 290 330 1387 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4504 4520 4526 4527 4627 4727 4785 4798 4807 4833 4936 4938 4944 4947 5594 6382 6857 6867 6907 6946 7024 7034 7044 7056 7062 7072 7082 7092 7102 7112 
2 15 17 57 70 74 85 111 160 162 167 169 170 180 184 188 197 252 260 265 278 288 330 1387 2299 2301 2401 3402 4029 4407 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4504 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4947 5754 6221 6857 6867 6881 6947 7025 7035 7045 7057 7062 7072 7082 7092 7102 7112 
2 14 17 57 70 73 85 111 160 162 163 169 170 180 184 188 197 252 260 265 278 285 330 1387 2299 2301 2401 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4499 4502 4503 4517 4525 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
0 14 17 63 66 78 84 152 155 161 163 168 170 180 184 188 198 257 263 275 277 289 320 2297 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4525 4577 4680 4780 4786 4799 4816 4843 4933 4937 4940 4946 5253 5968 6857 6867 6921 6972 7026 7036 7046 7057 7062 7075 7085 7092 7102 7112 
1 15 17 63 66 75 84 111 155 161 167 168 170 180 184 188 198 252 260 265 277 290 330 2297 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4507 4518 4525 4577 4680 4780 4786 4799 4816 4843 4933 4937 4940 4946 5253 6283 6857 6867 6921 6972 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
0 14 17 59 66 73 84 111 155 161 163 168 170 180 184 188 197 252 260 265 277 287 380 1319 2300 2354 2418 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4526 4592 4680 4780 4786 4799 4815 4848 4933 4937 4940 4946 5573 6831 6857 6867 6919 6967 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
1 15 17 59 66 74 84 125 155 161 165 168 170 180 184 188 197 240 260 265 277 285 330 1320 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4507 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4951 4953 5946 6856 6868 6869 6922 7022 7035 7042 7057 7062 7072 7082 7095 7102 7113 
2 15 17 57 70 73 89 111 154 162 167 169 170 180 184 188 197 252 260 265 278 285 330 1380 2300 2354 2402 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
2 14 17 57 70 73 89 111 154 162 163 169 170 180 184 188 197 252 260 265 278 284 330 1380 2300 2354 2402 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
2 14 17 56 70 73 89 111 154 162 163 169 170 180 184 188 197 252 260 265 278 284 330 1380 2300 2354 2402 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
7 14 17 56 70 73 84 111 154 161 163 169 179 180 184 188 197 252 260 265 278 282 330 1319 2300 2354 2402 3403 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
0 15 17 61 70 75 84 111 160 161 167 168 170 180 184 188 197 252 260 265 277 291 330 2297 2299 2301 2401 3403 3404 4404 4411 4422 4426 4428 4430 4432 4435 4436 4438 4443 4493 4496 4499 4502 4504 4518 4525 4567 4680 4780 4786 4799 4816 4861 4933 4937 4940 4946 5854 6369 6859 6867 6921 6962 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
0 14 17 60 66 74 84 111 155 161 163 168 170 180 184 188 198 252 260 265 277 291 301 1330 2299 2301 2401 3403 3404 4404 4411 4421 4426 4428 4430 4433 4434 4436 4438 4444 4493 4496 4499 4502 4503 4518 4525 4567 4680 4780 4786 4799 4815 4853 4933 4937 4940 4946 5113 6493 6857 6867 6921 6962 7026 7036 7046 7057 7062 7075 7082 7092 7102 7112 
1 15 17 60 66 74 84 124 155 161 167 168 170 180 184 188 198 247 260 265 277 291 330 1395 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4501 4505 4518 4525 4567 4680 4780 4786 4799 4815 4858 4933 4937 4940 4946 5554 6222 6857 6867 6919 6962 7025 7035 7045 7057 7062 7075 7082 7092 7102 7112 
0 15 17 63 67 73 84 111 157 161 167 168 170 180 184 188 197 252 260 265 277 289 1297 2297 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4492 4495 4499 4501 4507 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4952 4953 5946 6856 6868 6869 6922 7022 7036 7042 7057 7062 7075 7085 7092 7102 7112 
0 14 17 60 66 74 84 125 155 161 163 168 170 180 184 188 198 248 260 265 277 290 330 1320 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4525 4567 4680 4780 4786 4799 4815 4853 4933 4937 4940 4946 5013 6815 6857 6867 6919 6962 7026 7036 7046 7057 7062 7074 7082 7092 7102 7112 
1 15 17 60 66 74 84 111 155 161 167 168 170 180 184 188 198 252 260 265 277 290 1227 2218 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4506 4518 4525 4559 4680 4780 4786 4799 4816 4848 4933 4937 4940 4946 5644 6325 6857 6867 6919 6962 7026 7036 7046 7056 7062 7074 7082 7092 7102 7112 
2 14 17 58 70 74 84 125 160 161 163 168 170 180 184 188 198 248 260 265 277 290 330 2297 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4518 4525 4567 4680 4780 4786 4799 4815 4848 4933 4937 4940 4946 5704 6705 6857 6867 6919 6962 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
0 14 17 58 66 76 84 111 155 161 163 168 170 180 184 188 197 252 260 265 277 290 319 2297 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4503 4519 4526 4527 4627 4727 4785 4798 4807 4833 4935 4937 4940 4946 5795 6432 6859 6867 6921 6962 7026 7036 7046 7052 7062 7072 7082 7092 7102 7112 
1 15 17 58 66 75 84 111 155 161 164 168 170 180 184 188 197 252 260 265 277 286 330 2297 2299 2301 2401 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4506 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4946 5816 6412 6862 6867 6881 6932 7024 7035 7042 7057 7062 7072 7082 7095 7102 7115 
3 15 17 56 70 76 90 111 154 162 167 169 170 180 184 188 197 252 260 265 278 281 349 2297 2298 2301 2401 3401 3404 4404 4409 4414 4426 4428 4430 4432 4434 4436 4438 4440 4491 4494 4497 4500 4503 4517 4524 4527 4627 4727 4785 4798 4807 4833 4933 4937 4940 4945 4953 5946 6856 6866 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
0 14 17 61 66 73 84 125 155 161 163 168 170 180 184 188 197 240 260 265 277 287 1233 2297 2300 2354 2402 3403 3404 4404 4411 4422 4426 4428 4430 4432 4435 4436 4438 4444 4493 4496 4499 4502 4503 4518 4525 4573 4680 4780 4786 4799 4814 4858 4933 4937 4940 4946 5013 6750 6857 6867 6912 6962 7026 7036 7046 7057 7062 7072 7082 7092 7102 7112 
1 15 17 61 66 73 84 111 155 161 167 168 170 180 184 188 197 252 260 265 277 290 348 1320 2300 2354 2402 3403 3404 4404 4413 4414 4426 4428 4430 4432 4434 4436 4438 4440 4493 4496 4499 4502 4508 4523 4526 4527 4627 4727 4785 4798 4807 4833 4936 4939 4940 4949 5075 6634 6857 6868 6869 6922 7022 7032 7042 7052 7062 7072 7082 7092 7102 7112 
